LAYER,MAP_NAME,<span_styl,<span_sty1,<span_sty2,<span_sty3,<span_sty4,<span_sty5,<span_sty6,Average,<span_sty8,<span_sty9,<span_st10,CLOSED,BORDER_STY,BORDER_COL,BORDER_WID,FILL_STYLE,Table_No,Module_No,Latitude,Longitude,Min_Temp,Max_Temp,photo,filename,directory,altitude,direction,rotation,longitude_,latitude_2,timestamp,n,distance,feature_x,feature_y,nearest_x,nearest_y
Unknown Area Type,Broken_Glass (1).kml,BLOCK-12,B12/T43,"(6, 5)",Broken_Glass,Physical Damage or Open Circuit. High Temperature difference compared to other panels,-15.51363,28.42869,35.16,28.31,38.23,<img src= https://datasee-ai-public-assets.s3.ap-south-1.amazonaws.com/2k23/AT/Bangweulu_Power_Plant/images/BLOCK-12/28_42869_-15_51363_Broken_Glass.jpg>,YES,Solid,"RGB(0,0,0)",1,No Fill,B12/T43,"(6, 5)",-15.5162767,28.42867156,28.31,38.23,E:\AT\Zambia_RGB\DJI_20231017135702_0563_W.JPG,DJI_20231017135702_0563_W,E:\AT\Zambia_RGB,1391.47,,0,28.42868244,-15.51625525,57:02.0,1,2.133500689,653232.451,-1715940.619,653233.0249,-1715938.565
Unknown Area Type,Broken_Glass (1).kml,BLOCK-12,B12/T45,"(4, 14)",Broken_Glass,Physical Damage or Open Circuit. High Temperature difference compared to other panels,-15.51361,28.42913,35.26,29.93,36.97,<img src= https://datasee-ai-public-assets.s3.ap-south-1.amazonaws.com/2k23/AT/Bangweulu_Power_Plant/images/BLOCK-12/28_42913_-15_51361_Broken_Glass.jpg>,YES,Solid,"RGB(0,0,0)",1,No Fill,B12/T45,"(4, 14)",-15.51626358,28.42911602,29.93,36.97,E:\AT\Zambia_RGB\DJI_20231017135630_0547_W.JPG,DJI_20231017135630_0547_W,E:\AT\Zambia_RGB,1391.5,,0,28.42912892,-15.51625336,56:30.0,1,1.12690268,653280.1406,-1715939.488,653280.9212,-1715938.675
Unknown Area Type,Broken_Glass (1).kml,BLOCK-12,B12/T56,"(3, 8)",Broken_Glass,Physical Damage or Open Circuit. High Temperature difference compared to other panels,-15.51353,28.42838,35.54,29.06,39.33,<img src= https://datasee-ai-public-assets.s3.ap-south-1.amazonaws.com/2k23/AT/Bangweulu_Power_Plant/images/BLOCK-12/28_42838_-15_51353_Broken_Glass.jpg>,YES,Solid,"RGB(0,0,0)",1,No Fill,B12/T56,"(3, 8)",-15.51617695,28.42836142,29.06,39.33,E:\AT\Zambia_RGB\DJI_20231017132355_0765_W.JPG,DJI_20231017132355_0765_W,E:\AT\Zambia_RGB,1374.71,,0,28.42837372,-15.51615489,23:55.0,1,2.243100363,653199.2548,-1715929.362,653199.9812,-1715927.24
Unknown Area Type,Broken_Glass (1).kml,BLOCK-12,B12/T6,"(12, 1)",Broken_Glass,Physical Damage or Open Circuit. High Temperature difference compared to other panels,-15.51408,28.42933,42.67,33.46,47.88,<img src= https://datasee-ai-public-assets.s3.ap-south-1.amazonaws.com/2k23/AT/Bangweulu_Power_Plant/images/BLOCK-12/28_42933_-15_51408_Broken_Glass.jpg>,YES,Solid,"RGB(0,0,0)",1,No Fill,B12/T6,"(12, 1)",-15.51673418,28.42931533,33.46,47.88,E:\AT\Zambia_RGB\DJI_20231018132242_0224_W.JPG,DJI_20231018132242_0224_W,E:\AT\Zambia_RGB,1371.88,,0,28.42932583,-15.51671339,22:42.0,1,2.053472509,653301.1717,-1715991.696,653301.7055,-1715989.713
Unknown Area Type,Broken_Glass (1).kml,BLOCK-12,B12/T64,"(5, 14)",Broken_Glass,Physical Damage or Open Circuit. High Temperature difference compared to other panels,-15.51344,28.42947,42.18,34.09,46.31,<img src= https://datasee-ai-public-assets.s3.ap-south-1.amazonaws.com/2k23/AT/Bangweulu_Power_Plant/images/BLOCK-12/28_42947_-15_51344_Broken_Glass.jpg>,YES,Solid,"RGB(0,0,0)",1,No Fill,B12/T64,"(5, 14)",-15.51609389,28.42945816,34.09,46.31,E:\AT\Zambia_RGB\DJI_20231017130642_0249_W.JPG,DJI_20231017130642_0249_W,E:\AT\Zambia_RGB,1374.76,,0,28.42946822,-15.51610219,06:42.0,1,0.770457903,653316.9691,-1715921.577,653317.4315,-1715922.193
Unknown Area Type,Broken_Glass (1).kml,BLOCK-12,B12/T64,"(12, 9)",Broken_Glass,Physical Damage or Open Circuit. High Temperature difference compared to other panels,-15.51348,28.42942,45.95,37,57.51,<img src= https://datasee-ai-public-assets.s3.ap-south-1.amazonaws.com/2k23/AT/Bangweulu_Power_Plant/images/BLOCK-12/28_42942_-15_51348_Broken_Glass.jpg>,YES,Solid,"RGB(0,0,0)",1,No Fill,B12/T64,"(12, 9)",-15.51613155,28.42940224,37,57.51,E:\AT\Zambia_RGB\DJI_20231017132241_0728_W.JPG,DJI_20231017132241_0728_W,E:\AT\Zambia_RGB,1374.82,,0,28.42941139,-15.51615436,22:41.0,1,2.249258225,653310.9419,-1715925.703,653311.2962,-1715927.924
Unknown Area Type,Broken_Glass (1).kml,BLOCK-12,B12/T64,"(9, 7)",Broken_Glass,Physical Damage or Open Circuit. High Temperature difference compared to other panels,-15.51347,28.42939,45.05,34.9,51.67,<img src= https://datasee-ai-public-assets.s3.ap-south-1.amazonaws.com/2k23/AT/Bangweulu_Power_Plant/images/BLOCK-12/28_42939_-15_51347_Broken_Glass.jpg>,YES,Solid,"RGB(0,0,0)",1,No Fill,B12/T64,"(9, 7)",-15.51611552,28.42937918,34.9,51.67,E:\AT\Zambia_RGB\DJI_20231017130636_0246_W.JPG,DJI_20231017130636_0246_W,E:\AT\Zambia_RGB,1374.74,,0,28.42938397,-15.51610275,06:36.0,1,1.099429233,653308.3941,-1715923.294,653308.3932,-1715922.194
Unknown Area Type,Broken_Glass (1).kml,BLOCK-12,B12/T64,"(8, 7)",Broken_Glass,Physical Damage or Open Circuit. High Temperature difference compared to other panels,-15.51346,28.42939,43.09,35.32,51.82,<img src= https://datasee-ai-public-assets.s3.ap-south-1.amazonaws.com/2k23/AT/Bangweulu_Power_Plant/images/BLOCK-12/28_42939_-15_51346_Broken_Glass.jpg>,YES,Solid,"RGB(0,0,0)",1,No Fill,B12/T64,"(8, 7)",-15.51610992,28.42937913,35.32,51.82,E:\AT\Zambia_RGB\DJI_20231017130636_0246_W.JPG,DJI_20231017130636_0246_W,E:\AT\Zambia_RGB,1374.74,,0,28.42938397,-15.51610275,06:36.0,1,0.480042996,653308.3936,-1715922.674,653308.3932,-1715922.194
Unknown Area Type,Broken_Glass (1).kml,BLOCK-12,B12/T64,"(6, 6)",Broken_Glass,Physical Damage or Open Circuit. High Temperature difference compared to other panels,-15.51345,28.42938,41.81,28.22,52.66,<img src= https://datasee-ai-public-assets.s3.ap-south-1.amazonaws.com/2k23/AT/Bangweulu_Power_Plant/images/BLOCK-12/28_42938_-15_51345_Broken_Glass.jpg>,YES,Solid,"RGB(0,0,0)",1,No Fill,B12/T64,"(6, 6)",-15.51610099,28.42936772,28.22,52.66,E:\AT\Zambia_RGB\DJI_20231017130634_0245_W.JPG,DJI_20231017130634_0245_W,E:\AT\Zambia_RGB,1374.75,,0,28.42935742,-15.51610167,06:34.0,1,0.495967566,653306.0413,-1715922.055,653305.5453,-1715922.055
Unknown Area Type,Broken_Glass (1).kml,BLOCK-12,B12/T64,"(5, 5)",Broken_Glass,Physical Damage or Open Circuit. High Temperature difference compared to other panels,-15.51345,28.42937,42.13,34.83,46.08,<img src= https://datasee-ai-public-assets.s3.ap-south-1.amazonaws.com/2k23/AT/Bangweulu_Power_Plant/images/BLOCK-12/28_42937_-15_51345_Broken_Glass.jpg>,YES,Solid,"RGB(0,0,0)",1,No Fill,B12/T64,"(5, 5)",-15.51609547,28.4293563,34.83,46.08,E:\AT\Zambia_RGB\DJI_20231017130634_0245_W.JPG,DJI_20231017130634_0245_W,E:\AT\Zambia_RGB,1374.75,,0,28.42935742,-15.51610167,06:34.0,1,0.376454928,653305.545,-1715921.679,653305.5453,-1715922.055
Unknown Area Type,Broken_Glass (1).kml,BLOCK-12,B12/T64,"(4, 5)",Broken_Glass,Physical Damage or Open Circuit. High Temperature difference compared to other panels,-15.51344,28.42937,43.1,35.33,47.9,<img src= https://datasee-ai-public-assets.s3.ap-south-1.amazonaws.com/2k23/AT/Bangweulu_Power_Plant/images/BLOCK-12/28_42937_-15_51344_Broken_Glass.jpg>,YES,Solid,"RGB(0,0,0)",1,No Fill,B12/T64,"(4, 5)",-15.51608988,28.42935626,35.33,47.9,E:\AT\Zambia_RGB\DJI_20231017130634_0245_W.JPG,DJI_20231017130634_0245_W,E:\AT\Zambia_RGB,1374.75,,0,28.42935742,-15.51610167,06:34.0,1,0.995841158,653305.5445,-1715921.06,653305.5453,-1715922.055
Unknown Area Type,Broken_Glass (1).kml,BLOCK-12,B12/T64,"(3, 5)",Broken_Glass,Physical Damage or Open Circuit. High Temperature difference compared to other panels,-15.51344,28.42937,42.45,35.9,44.47,<img src= https://datasee-ai-public-assets.s3.ap-south-1.amazonaws.com/2k23/AT/Bangweulu_Power_Plant/images/BLOCK-12/28_42937_-15_51344_Broken_Glass.jpg>,YES,Solid,"RGB(0,0,0)",1,No Fill,B12/T64,"(3, 5)",-15.51608428,28.42935622,35.9,44.47,E:\AT\Zambia_RGB\DJI_20231017130634_0245_W.JPG,DJI_20231017130634_0245_W,E:\AT\Zambia_RGB,1374.75,,0,28.42935742,-15.51610167,06:34.0,1,1.615238465,653305.544,-1715920.44,653305.5453,-1715922.055
Unknown Area Type,Broken_Glass (1).kml,BLOCK-12,B12/T64,"(3, 6)",Broken_Glass,Physical Damage or Open Circuit. High Temperature difference compared to other panels,-15.51344,28.42938,44.84,36.18,49.05,<img src= https://datasee-ai-public-assets.s3.ap-south-1.amazonaws.com/2k23/AT/Bangweulu_Power_Plant/images/BLOCK-12/28_42938_-15_51344_Broken_Glass.jpg>,YES,Solid,"RGB(0,0,0)",1,No Fill,B12/T64,"(3, 6)",-15.51608419,28.42936759,36.18,49.05,E:\AT\Zambia_RGB\DJI_20231017130634_0245_W.JPG,DJI_20231017130634_0245_W,E:\AT\Zambia_RGB,1374.75,,0,28.42935742,-15.51610167,06:34.0,1,1.689666099,653306.04,-1715920.44,653305.5453,-1715922.055
Unknown Area Type,Broken_Glass (1).kml,BLOCK-12,B12/T64,"(2, 6)",Broken_Glass,Physical Damage or Open Circuit. High Temperature difference compared to other panels,-15.51343,28.42938,42.56,36.15,44.82,<img src= https://datasee-ai-public-assets.s3.ap-south-1.amazonaws.com/2k23/AT/Bangweulu_Power_Plant/images/BLOCK-12/28_42938_-15_51343_Broken_Glass.jpg>,YES,Solid,"RGB(0,0,0)",1,No Fill,B12/T64,"(2, 6)",-15.5160786,28.42936755,36.15,44.82,E:\AT\Zambia_RGB\DJI_20231017130634_0245_W.JPG,DJI_20231017130634_0245_W,E:\AT\Zambia_RGB,1374.75,,0,28.42935742,-15.51610167,06:34.0,1,2.288999958,653306.0395,-1715919.82,653305.5453,-1715922.055
Unknown Area Type,Broken_Glass (1).kml,BLOCK-12,B12/T64,"(4, 8)",Broken_Glass,Physical Damage or Open Circuit. High Temperature difference compared to other panels,-15.51344,28.4294,44.2,35.53,48.21,<img src= https://datasee-ai-public-assets.s3.ap-south-1.amazonaws.com/2k23/AT/Bangweulu_Power_Plant/images/BLOCK-12/28_42940_-15_51344_Broken_Glass.jpg>,YES,Solid,"RGB(0,0,0)",1,No Fill,B12/T64,"(4, 8)",-15.51608963,28.42939039,35.53,48.21,E:\AT\Zambia_RGB\DJI_20231017130636_0246_W.JPG,DJI_20231017130636_0246_W,E:\AT\Zambia_RGB,1374.74,,0,28.42938397,-15.51610275,06:36.0,1,1.140537959,653308.4813,-1715921.057,653308.3932,-1715922.194
Unknown Area Type,Broken_Glass (1).kml,BLOCK-12,B12/T64,"(5, 8)",Broken_Glass,Physical Damage or Open Circuit. High Temperature difference compared to other panels,-15.51345,28.4294,42.98,34.48,50.17,<img src= https://datasee-ai-public-assets.s3.ap-south-1.amazonaws.com/2k23/AT/Bangweulu_Power_Plant/images/BLOCK-12/28_42940_-15_51345_Broken_Glass.jpg>,YES,Solid,"RGB(0,0,0)",1,No Fill,B12/T64,"(5, 8)",-15.51609522,28.42939043,34.48,50.17,E:\AT\Zambia_RGB\DJI_20231017130636_0246_W.JPG,DJI_20231017130636_0246_W,E:\AT\Zambia_RGB,1374.74,,0,28.42938397,-15.51610275,06:36.0,1,0.525270443,653308.4818,-1715921.677,653308.3932,-1715922.194
Unknown Area Type,Broken_Glass (1).kml,BLOCK-12,B12/T64,"(10, 5)",Broken_Glass,Physical Damage or Open Circuit. High Temperature difference compared to other panels,-15.51347,28.42937,44.47,36.53,49.13,<img src= https://datasee-ai-public-assets.s3.ap-south-1.amazonaws.com/2k23/AT/Bangweulu_Power_Plant/images/BLOCK-12/28_42937_-15_51347_Broken_Glass.jpg>,YES,Solid,"RGB(0,0,0)",1,No Fill,B12/T64,"(10, 5)",-15.51612128,28.42935647,36.53,49.13,E:\AT\Zambia_RGB\DJI_20231017130634_0245_W.JPG,DJI_20231017130634_0245_W,E:\AT\Zambia_RGB,1374.75,,0,28.42935742,-15.51610167,06:34.0,1,1.860033456,653305.5468,-1715923.915,653305.5453,-1715922.055
Unknown Area Type,Broken_Glass (1).kml,BLOCK-12,B12/T64,"(11, 5)",Broken_Glass,Physical Damage or Open Circuit. High Temperature difference compared to other panels,-15.51348,28.42937,44.65,36.31,51.9,<img src= https://datasee-ai-public-assets.s3.ap-south-1.amazonaws.com/2k23/AT/Bangweulu_Power_Plant/images/BLOCK-12/28_42937_-15_51348_Broken_Glass.jpg>,YES,Solid,"RGB(0,0,0)",1,No Fill,B12/T64,"(11, 5)",-15.51612688,28.42935651,36.31,51.9,E:\AT\Zambia_RGB\DJI_20231017130634_0245_W.JPG,DJI_20231017130634_0245_W,E:\AT\Zambia_RGB,1374.75,,0,28.42935742,-15.51610167,06:34.0,1,2.479419645,653305.5474,-1715924.535,653305.5453,-1715922.055
Unknown Area Type,Broken_Glass (1).kml,BLOCK-12,B12/T64,"(9, 5)",Broken_Glass,Physical Damage or Open Circuit. High Temperature difference compared to other panels,-15.51347,28.42937,43.57,35.55,47.59,<img src= https://datasee-ai-public-assets.s3.ap-south-1.amazonaws.com/2k23/AT/Bangweulu_Power_Plant/images/BLOCK-12/28_42937_-15_51347_Broken_Glass.jpg>,YES,Solid,"RGB(0,0,0)",1,No Fill,B12/T64,"(9, 5)",-15.51611569,28.42935642,35.55,47.59,E:\AT\Zambia_RGB\DJI_20231017130634_0245_W.JPG,DJI_20231017130634_0245_W,E:\AT\Zambia_RGB,1374.75,,0,28.42935742,-15.51610167,06:34.0,1,1.240640614,653305.5464,-1715923.296,653305.5453,-1715922.055
Unknown Area Type,Broken_Glass (1).kml,BLOCK-12,B12/T64,"(5, 2)",Broken_Glass,Physical Damage or Open Circuit. High Temperature difference compared to other panels,-15.51345,28.42934,42.46,34.66,52.95,<img src= https://datasee-ai-public-assets.s3.ap-south-1.amazonaws.com/2k23/AT/Bangweulu_Power_Plant/images/BLOCK-12/28_42934_-15_51345_Broken_Glass.jpg>,YES,Solid,"RGB(0,0,0)",1,No Fill,B12/T64,"(5, 2)",-15.5160962,28.42932225,34.66,52.95,E:\AT\Zambia_RGB\DJI_20231017130632_0244_W.JPG,DJI_20231017130632_0244_W,E:\AT\Zambia_RGB,1374.79,,0,28.42932836,-15.51610303,06:32.0,1,0.45241728,653302.3877,-1715921.735,653302.4274,-1715922.185
Unknown Area Type,Broken_Glass (1).kml,BLOCK-12,B12/T64,"(4, 13)",Broken_Glass,Physical Damage or Open Circuit. High Temperature difference compared to other panels,-15.51344,28.42946,42.1,35.45,44.34,<img src= https://datasee-ai-public-assets.s3.ap-south-1.amazonaws.com/2k23/AT/Bangweulu_Power_Plant/images/BLOCK-12/28_42946_-15_51344_Broken_Glass.jpg>,YES,Solid,"RGB(0,0,0)",1,No Fill,B12/T64,"(4, 13)",-15.51608838,28.42944674,35.45,44.34,E:\AT\Zambia_RGB\DJI_20231017130640_0248_W.JPG,DJI_20231017130640_0248_W,E:\AT\Zambia_RGB,1374.79,,0,28.42943897,-15.51610222,06:40.0,1,1.238126782,653314.5278,-1715920.96,653314.2937,-1715922.175
Unknown Area Type,Broken_Glass (1).kml,BLOCK-12,B12/T64,"(9, 2)",Broken_Glass,Physical Damage or Open Circuit. High Temperature difference compared to other panels,-15.51347,28.42934,45.56,36.98,55.37,<img src= https://datasee-ai-public-assets.s3.ap-south-1.amazonaws.com/2k23/AT/Bangweulu_Power_Plant/images/BLOCK-12/28_42934_-15_51347_Broken_Glass.jpg>,YES,Solid,"RGB(0,0,0)",1,No Fill,B12/T64,"(9, 2)",-15.51611677,28.4293223,36.98,55.37,E:\AT\Zambia_RGB\DJI_20231017130632_0244_W.JPG,DJI_20231017130632_0244_W,E:\AT\Zambia_RGB,1374.79,,0,28.42932836,-15.51610303,06:32.0,1,1.207228472,653302.3771,-1715923.391,653302.4274,-1715922.185
Unknown Area Type,Broken_Glass (1).kml,BLOCK-12,B12/T64,"(3, 11)",Broken_Glass,Physical Damage or Open Circuit. High Temperature difference compared to other panels,-15.51343,28.42944,43.64,35.45,47.97,<img src= https://datasee-ai-public-assets.s3.ap-south-1.amazonaws.com/2k23/AT/Bangweulu_Power_Plant/images/BLOCK-12/28_42944_-15_51343_Broken_Glass.jpg>,YES,Solid,"RGB(0,0,0)",1,No Fill,B12/T64,"(3, 11)",-15.51608397,28.42942482,35.45,47.97,E:\AT\Zambia_RGB\DJI_20231017130640_0248_W.JPG,DJI_20231017130640_0248_W,E:\AT\Zambia_RGB,1374.79,,0,28.42943897,-15.51610222,06:40.0,1,1.938817897,653313.3996,-1715920.455,653314.2937,-1715922.175
Unknown Area Type,Broken_Glass (1).kml,BLOCK-12,B12/T64,"(10, 14)",Broken_Glass,Physical Damage or Open Circuit. High Temperature difference compared to other panels,-15.51347,28.42947,45.12,34.19,51.95,<img src= https://datasee-ai-public-assets.s3.ap-south-1.amazonaws.com/2k23/AT/Bangweulu_Power_Plant/images/BLOCK-12/28_42947_-15_51347_Broken_Glass.jpg>,YES,Solid,"RGB(0,0,0)",1,No Fill,B12/T64,"(10, 14)",-15.51611994,28.42945881,34.19,51.95,E:\AT\Zambia_RGB\DJI_20231017130642_0249_W.JPG,DJI_20231017130642_0249_W,E:\AT\Zambia_RGB,1374.76,,0,28.42946822,-15.51610219,06:42.0,1,1.697612123,653317.0187,-1715923.84,653317.4315,-1715922.193
Unknown Area Type,Broken_Glass (1).kml,BLOCK-12,B12/T64,"(5, 13)",Broken_Glass,Physical Damage or Open Circuit. High Temperature difference compared to other panels,-15.51344,28.42946,43.42,35.93,54.08,<img src= https://datasee-ai-public-assets.s3.ap-south-1.amazonaws.com/2k23/AT/Bangweulu_Power_Plant/images/BLOCK-12/28_42946_-15_51344_Broken_Glass.jpg>,YES,Solid,"RGB(0,0,0)",1,No Fill,B12/T64,"(5, 13)",-15.51609398,28.42944679,35.93,54.08,E:\AT\Zambia_RGB\DJI_20231017130640_0248_W.JPG,DJI_20231017130640_0248_W,E:\AT\Zambia_RGB,1374.79,,0,28.42943897,-15.51610222,06:40.0,1,0.640882862,653314.5283,-1715921.579,653314.2937,-1715922.175
Unknown Area Type,Broken_Glass (1).kml,BLOCK-12,B12/T64,"(8, 2)",Broken_Glass,Physical Damage or Open Circuit. High Temperature difference compared to other panels,-15.51346,28.42934,43.22,35.72,48.65,<img src= https://datasee-ai-public-assets.s3.ap-south-1.amazonaws.com/2k23/AT/Bangweulu_Power_Plant/images/BLOCK-12/28_42934_-15_51346_Broken_Glass.jpg>,YES,Solid,"RGB(0,0,0)",1,No Fill,B12/T64,"(8, 2)",-15.51611117,28.42932226,35.72,48.65,E:\AT\Zambia_RGB\DJI_20231017130632_0244_W.JPG,DJI_20231017130632_0244_W,E:\AT\Zambia_RGB,1374.79,,0,28.42932836,-15.51610303,06:32.0,1,0.588978044,653302.3766,-1715922.772,653302.4274,-1715922.185
Unknown Area Type,Broken_Glass (1).kml,BLOCK-12,B12/T64,"(11, 12)",Broken_Glass,Physical Damage or Open Circuit. High Temperature difference compared to other panels,-15.51348,28.42945,44.85,35.36,54.12,<img src= https://datasee-ai-public-assets.s3.ap-south-1.amazonaws.com/2k23/AT/Bangweulu_Power_Plant/images/BLOCK-12/28_42945_-15_51348_Broken_Glass.jpg>,YES,Solid,"RGB(0,0,0)",1,No Fill,B12/T64,"(11, 12)",-15.5161257,28.42943632,35.36,54.12,E:\AT\Zambia_RGB\DJI_20231017130640_0248_W.JPG,DJI_20231017130640_0248_W,E:\AT\Zambia_RGB,1374.79,,0,28.42943897,-15.51610222,06:40.0,1,2.286141427,653314.2956,-1715924.461,653314.2937,-1715922.175
Unknown Area Type,Broken_Glass (1).kml,BLOCK-12,B12/T64,"(7, 5)",Broken_Glass,Physical Damage or Open Circuit. High Temperature difference compared to other panels,-15.51346,28.42937,41.09,34.02,45.53,<img src= https://datasee-ai-public-assets.s3.ap-south-1.amazonaws.com/2k23/AT/Bangweulu_Power_Plant/images/BLOCK-12/28_42937_-15_51346_Broken_Glass.jpg>,YES,Solid,"RGB(0,0,0)",1,No Fill,B12/T64,"(7, 5)",-15.51610638,28.42935604,34.02,45.53,E:\AT\Zambia_RGB\DJI_20231017130634_0245_W.JPG,DJI_20231017130634_0245_W,E:\AT\Zambia_RGB,1374.75,,0,28.42935742,-15.51610167,06:34.0,1,0.21114398,653305.5455,-1715922.267,653305.5453,-1715922.055
Unknown Area Type,Broken_Glass (1).kml,BLOCK-12,B12/T7,"(12, 11)",Broken_Glass,Physical Damage or Open Circuit. High Temperature difference compared to other panels,-15.51408,28.42927,42.69,32.13,48.11,<img src= https://datasee-ai-public-assets.s3.ap-south-1.amazonaws.com/2k23/AT/Bangweulu_Power_Plant/images/BLOCK-12/28_42927_-15_51408_Broken_Glass.jpg>,YES,Solid,"RGB(0,0,0)",1,No Fill,B12/T7,"(12, 11)",-15.51673466,28.42925744,32.13,48.11,E:\AT\Zambia_RGB\DJI_20231018132238_0222_W.JPG,DJI_20231018132238_0222_W,E:\AT\Zambia_RGB,1371.9,,0,28.42927142,-15.51671442,22:38.0,1,2.122083934,653294.9632,-1715991.708,653295.8673,-1715989.788
Unknown Area Type,Broken_Glass (1).kml,BLOCK-12,B12/T171,"(2, 14)",Broken_Glass,Physical Damage or Open Circuit. High Temperature difference compared to other panels,-15.51241,28.4281,43.19,38.54,45.43,<img src= https://datasee-ai-public-assets.s3.ap-south-1.amazonaws.com/2k23/AT/Bangweulu_Power_Plant/images/BLOCK-12/28_42810_-15_51241_Broken_Glass.jpg>,YES,Solid,"RGB(0,0,0)",1,No Fill,B12/T171,"(2, 14)",-15.5150567,28.42807802,38.54,45.43,E:\AT\Zambia_RGB\DJI_20231015125358_0323_W.JPG,DJI_20231015125358_0323_W,E:\AT\Zambia_RGB,1376.17,,0,28.42809075,-15.51503842,53:58.0,1,1.86871332,653169.6807,-1715805.215,653170.4494,-1715803.512
Unknown Area Type,Broken_Glass (1).kml,BLOCK-12,B12/T174,"(4, 2)",Broken_Glass,Physical Damage or Open Circuit. High Temperature difference compared to other panels,-15.51242,28.42848,41.57,37.13,43.53,<img src= https://datasee-ai-public-assets.s3.ap-south-1.amazonaws.com/2k23/AT/Bangweulu_Power_Plant/images/BLOCK-12/28_42848_-15_51242_Broken_Glass.jpg>,YES,Solid,"RGB(0,0,0)",1,No Fill,B12/T174,"(4, 2)",-15.51506443,28.42845716,37.13,43.53,E:\AT\Zambia_RGB\DJI_20231015125600_0384_W.JPG,DJI_20231015125600_0384_W,E:\AT\Zambia_RGB,1376.22,,0,28.42845911,-15.515089,56:00.0,1,2.410071998,653209.9259,-1715806.962,653209.9278,-1715809.372
Unknown Area Type,Broken_Glass (1).kml,BLOCK-12,B12/T174,"(4, 5)",Broken_Glass,Physical Damage or Open Circuit. High Temperature difference compared to other panels,-15.51241,28.42851,41.81,37.33,43.66,<img src= https://datasee-ai-public-assets.s3.ap-south-1.amazonaws.com/2k23/AT/Bangweulu_Power_Plant/images/BLOCK-12/28_42851_-15_51241_Broken_Glass.jpg>,YES,Solid,"RGB(0,0,0)",1,No Fill,B12/T174,"(4, 5)",-15.51506407,28.42849094,37.33,43.66,E:\AT\Zambia_RGB\DJI_20231015125330_0309_W.JPG,DJI_20231015125330_0309_W,E:\AT\Zambia_RGB,1376.26,,0,28.42848314,-15.51503975,53:30.0,1,2.396031205,653212.7523,-1715806.327,653212.5417,-1715803.94
Unknown Area Type,Broken_Glass (1).kml,BLOCK-12,B12/T174,"(4, 13)",Broken_Glass,Physical Damage or Open Circuit. High Temperature difference compared to other panels,-15.51241,28.4286,41.82,36.92,43.69,<img src= https://datasee-ai-public-assets.s3.ap-south-1.amazonaws.com/2k23/AT/Bangweulu_Power_Plant/images/BLOCK-12/28_42860_-15_51241_Broken_Glass.jpg>,YES,Solid,"RGB(0,0,0)",1,No Fill,B12/T174,"(4, 13)",-15.51506314,28.42858163,36.92,43.69,E:\AT\Zambia_RGB\DJI_20231015125322_0305_W.JPG,DJI_20231015125322_0305_W,E:\AT\Zambia_RGB,1376.21,,0,28.42859364,-15.51504069,53:22.0,1,2.274512695,653223.6978,-1715806.289,653224.3949,-1715804.124
Unknown Area Type,Broken_Glass (1).kml,BLOCK-12,B12/T179,"(12, 4)",Broken_Glass,Physical Damage or Open Circuit. High Temperature difference compared to other panels,-15.51245,28.42935,42.75,35.84,44.95,<img src= https://datasee-ai-public-assets.s3.ap-south-1.amazonaws.com/2k23/AT/Bangweulu_Power_Plant/images/BLOCK-12/28_42935_-15_51245_Broken_Glass.jpg>,YES,Solid,"RGB(0,0,0)",1,No Fill,B12/T179,"(12, 4)",-15.51510156,28.42933685,35.84,44.95,E:\AT\Zambia_RGB\DJI_20231015125702_0415_W.JPG,DJI_20231015125702_0415_W,E:\AT\Zambia_RGB,1376.26,,0,28.42932531,-15.5150895,57:02.0,1,1.204766967,653303.4669,-1715811.081,653302.8481,-1715810.047
Unknown Area Type,Broken_Glass (1).kml,BLOCK-12,B12/T191,"(8, 8)",Broken_Glass,Physical Damage or Open Circuit. High Temperature difference compared to other panels,-15.51235,28.42786,36.87,27.87,41.68,<img src= https://datasee-ai-public-assets.s3.ap-south-1.amazonaws.com/2k23/AT/Bangweulu_Power_Plant/images/BLOCK-12/28_42786_-15_51235_Broken_Glass.jpg>,YES,Solid,"RGB(0,0,0)",1,No Fill,B12/T191,"(8, 8)",-15.51500248,28.42783811,27.87,41.68,E:\AT\Zambia_RGB\DJI_20231015122118_0549_W.JPG,DJI_20231015122118_0549_W,E:\AT\Zambia_RGB,1360.84,,0,28.42784803,-15.51498783,21:18.0,1,1.385030954,653143.983,-1715799.046,653144.4488,-1715797.742
